State,City,mid_lat,mid_lng,Accident,Broken,Congestion,Construction,Event,Incident,Lane,Other
CA,Junction City,40.75612889054618,-123.07249130750097,29.263333333333332,44.666666666666664,46.69264069264068,0.0,0.0,40.81666666666667,29.833333333333332,0.0
CA,June Lake,37.797243260833824,-119.03230205230933,32.84166666666667,29.55,43.7091054313099,0.0,0.0,93.47666666666667,29.526666666666664,269.56666666666666
CA,Jurupa Valley,34.0073835728181,-117.45090732062805,31.799999999999994,29.650000000000002,54.77685185185185,0.0,0.0,37.291666666666664,47.15277777777778,0.0
CA,Keene,35.24273033273445,-118.59034847817674,33.803030303030305,29.744444444444444,48.283888888888896,0.0,0.0,89.36666666666666,37.1375,0.0
CA,Kelseyville,38.940427780606086,-122.76568595630435,34.899305555555536,32.7640350877193,39.55877192982456,0.0,0.0,632.7138888888888,35.7087962962963,0.0
CA,Kensington,37.905243000000006,-122.27541399999998,44.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Kentfield,37.9542508220752,-122.54328460292164,32.32812499999999,0.0,38.43986254295533,0.0,0.0,29.016666666666666,29.638888888888886,0.0
CA,Kenwood,38.41657010513139,-122.54852587021088,40.625757575757575,0.0,48.45648148148148,0.0,0.0,60.01458333333334,29.457142857142856,0.0
CA,Kerman,36.729444054263936,-120.11320177898114,34.325,29.295833333333334,51.59890350877191,10533.816666666668,0.0,31.974999999999998,37.04375,0.0
CA,Kernville,35.70772637252115,-118.40366342575044,29.691666666666666,29.033333333333335,41.516666666666666,0.0,0.0,0.0,0.0,0.0
CA,Kettleman City,35.90860281901291,-119.87798009342038,33.85407407407407,38.977380952380955,48.91697645600994,0.0,0.0,38.7423076923077,32.57555555555555,0.0
CA,Keyes,37.556286558086725,-120.91214033238336,29.770833333333336,33.545833333333334,0.0,0.0,0.0,34.68888888888889,44.65,0.0
CA,King City,36.20501436293152,-121.10058221714195,37.14583333333333,37.07916666666667,44.23103448275862,152150.65,0.0,41.0923076923077,32.7962962962963,0.0
CA,Kings Beach,39.243242450100304,-120.03353296140217,31.04090909090909,59.63333333333333,60.70094696969697,0.0,0.0,509.18333333333334,36.97083333333333,0.0
CA,Kings Canyon National Pk,36.74450199890932,-119.05882757235862,0.0,0.0,43.61538461538461,0.0,0.0,0.0,0.0,0.0
CA,Kingsburg,36.49135273102934,-119.52882245795458,32.99188596491227,32.638888888888886,43.97631578947368,0.0,0.0,48.421052631578945,31.881395348837223,0.0
CA,Klamath,41.62106286862373,-124.10242439989993,38.70833333333333,32.61,43.00335847701144,358918.4111111111,0.0,41.49090909090909,27.666666666666664,0.0
CA,Klamath River,41.840321,-123.191978,29.816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Kneeland,40.65959161596419,-123.963464211587,33.541666666666664,59.666666666666664,0.0,0.0,0.0,29.4,29.383333333333333,0.0
CA,Knights Landing,38.867117301732236,-121.73380605451393,33.56666666666666,34.63333333333333,32.67175925925926,0.0,0.0,29.585185185185182,39.83888888888889,0.0
CA,Knightsen,37.980903999999995,-121.66840400000001,0.0,0.0,0.0,0.0,0.0,39.3,0.0,0.0
CA,Kyburz,38.785103730967954,-120.21879753881254,31.628888888888888,29.695833333333336,45.50740740740744,29.666666666666668,0.0,62.74242424242425,31.47380952380953,0.0
CA,La Canada Flintridge,34.209308700876306,-118.19927204648111,37.94729344729342,39.642872807017554,42.301270088128575,6302.889259259259,0.0,47.00358255451713,38.95806132542037,0.0
CA,La Crescenta,34.22346778431017,-118.2482899333289,39.42509363295877,39.960093896713616,35.52146492184665,10469.180851063831,0.0,51.93654970760233,39.74857142857145,0.0
CA,La Grange,37.71412150273047,-120.40750428443489,31.285185185185192,0.0,44.89814814814816,351.9791666666667,0.0,70.61296296296297,0.0,0.0
CA,La Habra,33.92866211384303,-117.94636774195568,47.04687499999999,0.0,41.744709208400685,0.0,0.0,39.96133333333333,39.666666666666664,0.0
CA,La Habra Heights,33.95093606536512,-117.94817370569429,46.61666666666667,0.0,60.43636363636362,0.0,0.0,46.50833333333333,42.15833333333333,0.0
CA,La Honda,37.316110904202795,-122.29200802297038,33.78846153846154,29.188888888888894,41.89649122807017,15368.233333333332,0.0,41.72608695652175,45.675694444444446,0.0
CA,La Jolla,32.86707479832988,-117.23410443273306,37.10961538461539,36.28220720720719,42.72401084010846,391.11857142857144,540.0,40.51725663716814,36.34111922141117,254.40833333333333
CA,La Mesa,32.766185938297326,-117.01188943689444,37.153006329113936,36.640987654320995,41.98951136009962,4498.032795698925,0.0,39.429275362318855,36.43613333333335,0.0
CA,La Mirada,33.886934616598346,-118.01766261926454,40.65555555555556,41.14259259259259,46.30922521786498,979.3892857142857,0.0,79.57993827160493,40.77753623188406,0.0
CA,La Palma,33.86070703572503,-118.03934653782642,37.98308080808081,37.11388888888889,49.20894552723639,0.0,0.0,60.75807291666667,45.52222222222222,0.0
CA,La Puente,34.04026892392221,-117.99666280321796,39.6614778592774,41.231556683587144,42.011517025500005,3712.4935897435907,0.0,48.362084993359865,41.41860465116279,29.633333333333333
CA,La Quinta,33.71303272637404,-116.28870961845196,44.733333333333334,0.0,22.883333333333333,0.0,0.0,28.466666666666665,120.0,0.0
CA,La Verne,34.11772693479205,-117.77194589919701,37.74508547008549,41.86130952380952,63.502828989192594,128.1,0.0,69.31601941747572,37.9331223628692,0.0
CA,Ladera Ranch,33.55371506651391,-117.63023492194728,39.11791666666667,41.776282051282045,44.202364864864855,44.56666666666667,0.0,41.724666666666664,42.83022222222222,0.0
CA,Lafayette,37.89462088088783,-122.12388305154144,34.717964071856294,33.770531400966185,45.94135855545994,221.8694444444444,0.0,57.9929214929215,34.94187574671447,0.0
CA,Laguna Beach,33.5597568785144,-117.77139309512104,37.802976190476194,30.645833333333332,60.05712279293745,0.0,0.0,78.10023474178404,36.230769230769226,0.0
CA,Laguna Hills,33.61057278713105,-117.70529720262427,39.205176767676775,41.44873737373736,37.864709711012864,60.419444444444444,0.0,36.35107344632767,37.247619047619025,0.0
CA,Laguna Niguel,33.54437750425489,-117.69632250293647,39.02692307692309,38.38708333333332,42.70254606365163,36.96666666666667,0.0,34.323333333333345,41.94833333333335,0.0
CA,Laguna Woods,33.60850512365948,-117.72781467015128,29.65,0.0,41.36871850251981,0.0,0.0,11.366666666666667,0.0,0.0
CA,Lagunitas,38.01008327839479,-122.70353185407866,29.370833333333337,0.0,41.76111111111111,0.0,0.0,29.616666666666667,36.8375,0.0
CA,Lake Arrowhead,34.261402199043765,-117.1942917428422,40.04492753623188,42.23888888888889,44.25555555555555,0.0,0.0,87.5205128205128,43.347333333333324,37.2
CA,Lake Elsinore,33.66462974975818,-117.36873967902636,38.18199233716477,38.82849462365589,44.3913036833258,70.6962962962963,540.0,50.13679245283017,40.386627335299885,0.0
CA,Lake Forest,33.620835527730755,-117.70149408838203,38.89981481481481,39.83282312925171,39.335657155209645,135.72435897435895,0.0,41.7712846347607,39.66342592592591,0.0
CA,Lake Hughes,34.67392018619318,-118.45149024345764,39.71944444444444,48.25,41.99444444444444,0.0,0.0,44.6,29.45,0.0
CA,Lake Isabella,35.636145824587764,-118.47327015784265,54.263333333333335,0.0,57.29,0.0,0.0,83.80833333333334,55.82916666666667,0.0
CA,Lake Sherwood,34.14209161844564,-118.86650452037658,44.833333333333336,0.0,0.0,0.0,0.0,0.0,45.0,0.0
CA,Lake Tahoe,39.18325167611714,-120.0670663777556,0.0,0.0,50.73888888888889,0.0,0.0,0.0,0.0,0.0
CA,Lakehead,40.95991387355014,-122.34657209369414,50.35444444444443,52.077777777777776,44.1679569892473,521482.74166666664,0.0,65.28703703703704,50.42666666666666,0.0
CA,Lakeport,39.04673592675599,-122.91948863220776,32.06183574879226,30.83055555555556,39.33575498575498,0.0,0.0,262.49111111111114,33.5062015503876,0.0
CA,Lakeside,32.87620287635266,-116.92432270013371,38.2773211567732,40.91271929824561,36.12919916796672,301.60697674418594,0.0,38.22841530054646,39.28950000000002,44.65
CA,Lakewood,33.843539909243646,-118.10812943124985,39.131104651162794,38.86006289308175,41.74972406181016,39.449999999999996,0.0,41.902678571428574,39.225084175084156,0.0
CA,Lamont,35.25646431632992,-118.91348654516878,47.72888888888888,0.0,51.31111111111111,0.0,0.0,84449.53888888888,0.0,0.0
CA,Lancaster,34.69161787677468,-118.14944996359384,39.95728155339807,46.13693693693692,48.82589285714285,56538.345238095244,540.0,44.98593749999999,43.94051724137931,0.0
CA,Landers,34.31779450709123,-116.47110483976053,39.715384615384615,36.78333333333333,30.052777777777774,120.0,0.0,49.81,42.11111111111111,0.0
CA,Larkspur,37.94396387122594,-122.5158060893562,33.59380952380953,31.175833333333333,51.77507936507937,99.61333333333333,0.0,40.18095238095238,32.8494623655914,0.0
CA,Lathrop,37.797619975493504,-121.30284397091992,35.774746075715605,37.314655172413794,40.231871713985335,197.19523809523807,0.0,51.69329004329005,38.38896882494007,0.0
CA,Laton,36.440308506909155,-119.70140273429053,38.31904761904762,29.741666666666667,47.03,0.0,0.0,29.616666666666667,29.65,0.0
CA,Lawndale,33.88757501880171,-118.35850919287051,39.27452919020714,39.64914089347079,63.1344389376032,2643.952777777778,0.0,91.89978092349176,39.4772965879265,0.0
CA,Laytonville,39.70957964690648,-123.50262838213963,30.581250000000004,29.645238095238092,42.75326827757122,690.0,0.0,46.669444444444444,29.555555555555554,0.0
CA,Le Grand,37.25366528739303,-120.28578884681784,34.75972222222222,29.775,48.221666666666664,0.0,0.0,63.420833333333334,36.1037037037037,0.0
CA,Lebec,34.82460656416868,-118.86350009210238,40.71600985221674,38.31870155038759,49.62674050632913,40.35833333333334,0.0,43.16410256410257,36.527777777777764,59.583333333333336
CA,Lee Vining,38.04633340263954,-119.15089708637234,31.301960784313724,32.192424242424245,44.597901415324564,0.0,0.0,95.0875,29.38611111111111,29.3
CA,Leggett,39.8710364823142,-123.70696805679253,31.432291666666668,59.56666666666667,42.99658753709194,0.0,0.0,43.361111111111114,29.504166666666666,0.0
CA,Lemon Cove,36.39196375780298,-118.998424693085,33.520833333333336,0.0,42.03095238095238,0.0,0.0,76.61666666666666,0.0,0.0
CA,Lemon Grove,32.74063928147265,-117.02765255990269,38.40093896713615,38.27708333333333,26.689931972789104,85462.88333333333,0.0,37.5996598639456,37.25628930817609,0.0
CA,Lemoore,36.3074079970535,-119.81071221585819,31.96820512820511,40.67638888888889,44.16697247706423,0.0,0.0,30.854545454545452,40.98461538461539,0.0
CA,Leona Valley,34.61229399872585,-118.28086214868136,34.65,44.733333333333334,43.684999999999995,11520.0,0.0,0.0,44.36666666666667,0.0
CA,Lewiston,40.71377705286514,-122.82223761747946,33.95714285714286,37.2,41.537499999999994,0.0,0.0,529.6166666666667,36.84166666666667,0.0
CA,Likely,41.21810244503361,-120.49950449421274,45.36666666666666,0.0,45.03333333333333,0.0,0.0,0.0,0.0,0.0
CA,Lincoln,38.89221670092269,-121.30761831181148,34.863461538461564,37.527777777777764,42.338711583924315,509.06111111111113,0.0,56.62278911564627,39.32820512820514,0.0
CA,Linden,38.03459220356371,-121.05664343468408,34.24892473118278,33.229166666666664,45.36666666666667,390.0,0.0,40.34930555555556,32.235897435897435,0.0
CA,Lindsay,36.1985838929513,-119.11010764471152,34.555833333333325,36.9,42.27301587301587,0.0,0.0,37.02916666666667,29.604166666666668,0.0
CA,Litchfield,40.40679176965749,-120.33746698302396,29.833333333333332,0.0,41.4,0.0,0.0,0.0,0.0,0.0
CA,Little River,39.26089938847736,-123.7823037417507,36.170370370370364,37.13333333333333,38.954347826086966,0.0,0.0,34.666666666666664,45.62692307692308,0.0
CA,Littlerock,34.52490426137239,-117.96087794672299,43.547817460317475,43.39305555555555,59.84125,59.1,0.0,222.84880952380954,40.35158730158731,0.0
CA,Live Oak,39.265791794120766,-121.66197450371676,34.53763440860216,0.0,40.88689516129035,0.0,0.0,28.806666666666665,52.36666666666667,0.0
CA,Livermore,37.71181488059305,-121.69646300460131,34.04655712050078,33.383999999999986,63.05577867280396,13456.471171171173,0.0,128.6237129987129,36.09789827658684,28.85
CA,Livermore-Pleasanton,37.69881399999999,-121.93701200000001,0.0,0.0,0.0,0.0,0.0,0.0,29.55,0.0
CA,Livingston,37.380275392150104,-120.71797730326492,33.7386574074074,33.84285714285714,39.02012578616353,29.066666666666666,0.0,40.30694444444445,33.94925925925926,0.0
CA,Llano,34.46113288158103,-117.72963800492232,37.312745098039215,38.00916666666667,45.51081560283688,0.0,0.0,64.01428571428573,40.54393939393939,0.0
CA,Lockeford,38.158168523453355,-121.14635054434012,36.91919191919191,34.61666666666667,38.28611111111112,578.7833333333333,0.0,44.24166666666667,36.852777777777774,0.0
CA,Lockwood,36.015136208702806,-121.09127836045195,44.78333333333333,29.708333333333336,42.35,0.0,0.0,29.741666666666667,44.666666666666664,0.0
CA,Lodi,38.12380868216204,-121.34758072309998,34.87267267267273,35.02279411764705,40.870495662949224,366.0,0.0,52.20917159763315,36.59009523809525,29.166666666666668
CA,Loleta,40.65644602100729,-124.20949765412833,30.468627450980392,38.5,42.411616161616166,0.0,0.0,33.92142857142858,31.272549019607844,0.0
CA,Loma Linda,34.065400995706796,-117.24875350150468,38.62168674698794,40.19298245614034,38.96657917760282,117.74444444444445,0.0,45.57954545454546,37.61543209876543,0.0
CA,Loma Mar,37.271800613623356,-122.30331286001599,29.666666666666668,0.0,0.0,0.0,0.0,45.0,0.0,0.0
CA,Lomita,33.79184099394278,-118.31660303387807,39.53333333333333,0.0,56.254477611940246,0.0,0.0,88.44285714285714,0.0,0.0
CA,Lompoc,34.5855290129826,-120.32212263925413,34.50416666666666,39.45128205128205,45.23689205219456,238.98333333333335,0.0,118.88166666666663,33.82407407407407,0.0
CA,Lone Pine,36.39777484977729,-118.03046180024731,0.0,29.71666666666667,49.267647058823535,0.0,0.0,731.9404761904761,0.0,0.0
CA,Long Barn,38.19822516834371,-120.01699756089793,29.28333333333333,29.433333333333334,44.37543859649122,0.0,0.0,28.566666666666666,29.816666666666666,0.0
CA,Long Beach,33.82084305268569,-118.17136879907828,38.83041451715081,39.78821699134195,47.09611392130832,42341.61898734177,540.0,52.430685745886855,38.910534780860445,37.11666666666667
CA,Long Beach-Lakewood,33.75802162458935,-118.12890163462552,0.0,0.0,61.035294117647055,0.0,0.0,0.0,0.0,0.0
CA,Lookout,41.31685373238608,-120.94562638851376,148.4388888888889,0.0,46.87916666666666,0.0,0.0,29.683333333333334,0.0,0.0
CA,Loomis,38.81460643876179,-121.18971916771528,37.01538461538461,33.31666666666668,36.28909604519774,0.0,0.0,42.45808080808081,37.25694444444445,0.0
CA,Los Alamitos,33.79172770959927,-118.08433734707205,39.73671248568155,39.20448717948718,39.45708446866482,104.18611111111112,0.0,39.104307116104884,38.99466666666668,0.0
CA,Los Alamos,34.74253861020251,-120.27113694829387,38.69166666666667,38.32333333333334,43.31041666666667,389.72499999999997,0.0,35.226666666666674,29.711111111111112,0.0
CA,Los Altos,37.35484660030481,-122.10143588807118,34.45754332313965,34.3031746031746,34.82686301793445,162.06666666666666,0.0,40.989393939393935,34.20429732868757,0.0
CA,Los Altos Hills,37.362570185728636,-122.15133559840281,35.68666666666667,0.0,40.7011111111111,0.0,0.0,119.56666666666666,55.806250000000006,0.0
CA,Los Angeles,34.03853196820409,-118.30377093084006,38.881671770223974,40.47657601977743,50.04849430368235,3382.639484126982,588.8521432600115,71.2731694315323,38.93996206547004,94.4192307692308
CA,Los Banos,37.04819414179438,-120.94623189436584,35.57611548556432,35.13266666666666,41.49333814333816,227.69666666666663,0.0,732.4350746268655,38.799390243902444,0.0
CA,Los Gatos,37.19484007857187,-121.9813654473741,33.717775367558474,35.285307781649266,39.16574294008964,24432.53476190476,0.0,406.4801909307875,36.08259039128283,5135.866666666667
CA,Los Molinos,40.03543376289975,-122.09911156023182,33.28921568627451,37.175,44.71747967479674,103678.0,0.0,29.72,29.67222222222222,0.0
CA,Los Olivos,34.685785451359266,-120.14133281833418,34.26538461538462,0.0,42.848076923076924,0.0,0.0,29.416666666666664,29.554166666666667,0.0
CA,Los Osos,35.31323312769752,-120.82504428182357,30.26130952380953,29.744444444444444,0.0,0.0,0.0,34.611111111111114,44.541666666666664,0.0
CA,Lost Hills,35.64354164389676,-119.78634016137686,31.974053030303036,33.8095238095238,48.00945177139905,33124.60833333333,0.0,42.28846153846153,35.43666666666667,0.0
CA,Lotus,38.809170776588765,-120.9152790125524,39.553333333333335,39.45,40.891666666666666,720.0,0.0,29.7,37.05416666666667,0.0
CA,Lower Lake,38.86876903164293,-122.60487998351859,32.080000000000005,33.38125,38.99183333333334,0.0,0.0,213.09599999999998,35.02666666666667,0.0
CA,Loyalton,39.68666206836536,-120.0257846354766,29.816666666666666,0.0,43.686868686868685,0.0,0.0,0.0,0.0,0.0
CA,Lucerne,39.07315060538941,-122.78487788771382,35.32988505747127,35.55333333333333,28.537121212121214,0.0,0.0,49.78333333333333,31.305555555555557,0.0
CA,Lucerne Valley,34.42043959051826,-116.91796264162018,41.68935185185185,41.97962962962963,30.680898876404495,0.0,0.0,89.02499999999999,42.16083333333333,0.0
CA,Lynwood,33.924493033988995,-118.2035619381998,38.753417721518986,39.525546975546966,51.51442504409161,67.38020833333333,0.0,64.69829526646805,38.546140939597336,0.0
CA,Lytle Creek,34.254164311100716,-117.5048532160465,37.33333333333333,0.0,41.88333333333333,0.0,0.0,5435.319047619048,44.65,0.0
CA,MI Wuk Village,38.09244351304084,-120.14460188093814,29.7,0.0,46.14761904761905,0.0,0.0,44.7,0.0,0.0
CA,Macdoel,41.769966117952954,-122.03291034235424,0.0,0.0,45.37314814814817,0.0,0.0,29.65,74.81666666666666,0.0
CA,Mad River,40.395954,-123.43528700000002,29.516666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,Madeline,41.10381913111819,-120.48823934355771,0.0,0.0,43.93958333333333,0.0,0.0,0.0,58.6,0.0
CA,Madeline Plains,40.62111454015604,-120.25040373680861,0.0,0.0,43.55,0.0,0.0,0.0,0.0,0.0
CA,Madera,36.94172087877523,-120.015735232777,32.286044973545,32.77833333333333,48.3207653246283,266851.27222222224,0.0,68.34398148148152,36.545689655172424,0.0
CA,Madison,38.67973465855419,-121.96400483801438,31.744871794871795,34.705555555555556,37.25119047619048,0.0,0.0,52.416666666666664,36.96944444444445,0.0
CA,Magalia,39.84421880346884,-121.59037096526049,33.77692307692308,37.28333333333333,0.0,0.0,0.0,37.22916666666667,29.55,0.0
CA,Malibu,34.040835685687554,-118.7074350857701,40.425336700336686,43.28535353535353,42.45019792758177,36575.08666666666,540.0,52.00620155038759,43.04275362318843,0.0
CA,Mammoth Lakes,37.64441424998553,-118.86361314706139,31.578985507246383,37.125,44.096851145038194,0.0,0.0,45.641666666666666,29.563888888888886,0.0
CA,Manchester,39.00644860962279,-123.68642619999669,0.0,0.0,38.342592592592595,0.0,0.0,0.0,29.6,0.0
CA,Manhattan Beach,33.883254704153245,-118.3903042125898,37.266666666666666,0.0,36.04351057747283,0.0,0.0,39.35598290598291,135.0,0.0
CA,Manteca,37.79397719361001,-121.20620438140392,36.20030946065431,34.455555555555556,43.90170623145407,490.8833333333333,0.0,45.92411764705883,37.74594907407406,0.0
CA,Manton,40.363745475723036,-121.9930169199241,29.833333333333332,0.0,41.516666666666666,0.0,0.0,0.0,29.46666666666667,0.0
CA,March Air Reserve Base,33.879306554570896,-117.26749031645828,39.1578366445916,38.95034722222221,36.7949365628604,0.0,0.0,39.35347222222221,42.9034090909091,0.0
CA,Maricopa,34.99335894364773,-119.41712359407128,29.684090909090916,29.316666666666663,45.061434108527116,128.66666666666666,0.0,3096.7483333333334,29.652083333333334,0.0
CA,Marina,36.677122553718476,-121.80303915922043,34.250314465408785,32.338541666666664,37.587568306010915,30544.059999999998,0.0,36.151041666666664,32.354545454545466,0.0
CA,Marina Del Rey,33.98421519967142,-118.44613537333717,40.035230352303515,40.151666666666664,67.80172311348785,313.57142857142856,0.0,43.69466666666667,39.499166666666675,0.0
CA,Marina del Rey,33.98000437753556,-118.44082562253365,36.255932203389825,37.05833333333334,92.13506944444445,322.9511111111111,0.0,34.03333333333333,37.65416666666667,44.7
CA,Mariposa,37.5042045223379,-119.95161511961524,32.35238095238094,0.0,43.187195121951234,0.0,0.0,5491.507575757575,37.11666666666667,0.0
CA,Markleeville,38.738334012667465,-119.91908557892889,0.0,0.0,43.35156249999999,0.0,0.0,4930.2294871794875,0.0,0.0
CA,Marshall,38.18558256776642,-122.90596907241961,29.545238095238098,29.716666666666665,39.68387096774194,671.3,0.0,33.72222222222222,33.295833333333334,0.0
CA,Martinez,38.00176200364033,-122.11188120411151,34.40012860082308,33.90563218390805,35.03179749715586,69.19666666666669,0.0,70.84021164021168,33.579404060248855,0.0
CA,Marysville,39.149232526699365,-121.58246986535627,32.393965517241384,34.51190476190476,50.86865061673351,34686.35833333334,0.0,62.0768468468468,33.21414141414141,0.0
CA,Mather,38.54868838468594,-121.28527934110262,37.26666666666667,29.90833333333333,43.02222222222222,0.0,0.0,29.733333333333334,29.7,0.0
CA,Maxwell,39.30343236928711,-122.1887350414856,31.244444444444444,33.485416666666666,34.61474358974359,29.3,0.0,159.03333333333333,32.344166666666666,0.0
CA,Maywood,33.9869039969917,-118.18819595841309,30.61111111111111,0.0,43.706169250646,0.0,0.0,45.25,0.0,0.0
CA,Mc Farland,35.63683033636035,-119.21034733306459,34.350456621004554,34.59761904761904,55.41341880341878,32490.14444444444,0.0,37.627272727272725,31.680952380952373,0.0
CA,Mc Kittrick,35.413974487628174,-119.66750079867039,36.183333333333344,29.708333333333336,50.69625850340139,0.0,0.0,46.733333333333334,29.725,0.0
CA,McArthur,40.53183067225014,-120.9917610159289,36.53484848484849,59.483333333333334,43.02614747930772,0.0,0.0,89.58333333333333,0.0,0.0
CA,McClellan,38.661726424558445,-121.38972871777946,34.376666666666665,0.0,34.12555555555556,0.0,0.0,51.128571428571426,29.575,0.0
CA,McCloud,41.251003679244185,-121.97426236275881,44.266666666666666,0.0,44.07090729783038,0.0,0.0,0.0,0.0,0.0
CA,McKinleyville,40.96347180072379,-124.10865691554187,33.419444444444444,29.675,43.29130434782608,0.0,0.0,44.24,30.400000000000006,0.0
CA,Mcarthur,41.073662,-121.32913200000002,0.0,0.0,71.88333333333334,0.0,0.0,0.0,0.0,0.0
CA,Mcclellan,38.66233312214112,-121.39016171922344,33.54090909090909,36.56666666666666,13.28888888888889,0.0,0.0,0.0,29.3,0.0
CA,Mccloud,41.25627100795172,-121.83258565513063,0.0,0.0,44.01111111111111,0.0,0.0,0.0,0.0,0.0
CA,Mckinleyville,40.937330431071246,-124.08746889113544,35.50606060606061,29.65416666666667,46.11904761904763,0.0,0.0,29.726190476190478,42.18888888888889,0.0
CA,Meadow Vista,38.99940406980694,-121.01808731145103,39.01388888888889,0.0,47.625,0.0,0.0,29.733333333333334,52.48333333333333,0.0
CA,Mendocino,39.31741953520892,-123.79319298772742,31.143939393939398,37.15,42.31111111111111,60.0,0.0,33.13055555555556,30.28333333333333,0.0
CA,Mendota,36.62481473145256,-120.53593223878109,34.21286919831223,38.53916666666667,41.90413711583923,97.975,0.0,45.92933333333333,44.480000000000004,0.0
CA,Menifee,33.67368781515332,-117.17279818835271,36.10726495726497,35.954964539007086,37.49198988195617,152.78611111111115,0.0,36.632592592592594,36.064383561643844,0.0
CA,Menlo Park,37.47820748389495,-122.16567253458045,34.34850374064838,34.89107981220657,42.04677070178608,782.1512820512819,0.0,44.46623616236162,34.262051282051296,0.0
CA,Mentone,34.1317024206666,-117.1313280685707,41.91444444444445,39.22833333333334,30.124329501915714,191595.2,0.0,51.11733333333334,39.44733333333333,0.0
CA,Merced,37.29243341592208,-120.4808416315307,33.27867494824016,32.02333333333333,51.13760288065844,163.94166666666666,0.0,2704.103645833334,34.46018518518518,0.0
CA,Meridian,39.07146144830189,-121.82235228364402,42.74375,29.383333333333333,39.674358974358974,0.0,0.0,134.61249999999998,29.5,0.0
CA,Mi Wuk Village,38.07504456465159,-120.17398860033636,0.0,0.0,45.13333333333333,0.0,0.0,0.0,0.0,0.0
CA,Middletown,38.75599961807105,-122.62488359552147,33.58333333333332,35.34791666666667,36.57666666666669,23250.916666666668,0.0,35.778787878787874,34.27938596491227,0.0
CA,Midpines,37.59520751580862,-119.94916521934277,32.61333333333333,0.0,42.13125,0.0,0.0,6425.103333333334,33.35416666666667,0.0
CA,Midway City,33.7462990016611,-117.98423260750954,40.34017094017094,0.0,45.36805555555555,0.0,0.0,29.694444444444443,42.483333333333334,0.0
CA,Milford,40.221335285483306,-120.43156745332222,37.3,29.6,46.84834983498348,0.0,0.0,0.0,29.75,0.0
CA,Mill Creek,40.345310025244444,-121.51919706643844,29.854166666666664,0.0,43.345289855072465,0.0,0.0,29.75,29.5,0.0
CA,Mill Valley,37.89375753032618,-122.53106861346902,34.678058103975545,35.990860215053765,61.435558852621185,29033.829432624116,0.0,8754.349425287359,34.90756172839504,0.0
CA,Millbrae,37.60413436817471,-122.38516342193262,35.612190476190456,35.48508771929825,36.55034381139486,401.10416666666663,0.0,35.75,35.16458333333334,0.0
CA,Millville,40.53318749205074,-122.13057604829623,29.7875,29.5,41.18333333333333,0.0,0.0,0.0,0.0,0.0
CA,Milpitas,37.42997602942432,-121.90730035344014,33.82882183908044,33.88824404761904,40.602403913347224,7456.835555555555,0.0,44.02765957446808,33.375753012048236,0.0
CA,Mira Loma,33.99221419575225,-117.54453226244502,38.3517458100559,40.24799196787147,40.15017065945393,40.74404761904761,0.0,45.69918851435708,39.36370833333332,0.0
CA,Miramonte,36.71139214105232,-119.00437862441193,29.78888888888889,0.0,41.34166666666667,0.0,0.0,0.0,28.9,0.0
CA,Mission Hills,34.269609649983614,-118.46157434759793,38.17126751980504,40.49444444444446,39.50761663856094,92.35641025641027,0.0,45.0537037037037,38.32860983102924,0.0
CA,Mission Viejo,33.602107236577496,-117.66190580507791,38.965791896869256,40.9807770961145,42.46054113551415,1280.73,0.0,47.53307613168723,39.76925566343044,59.6
CA,Modesto,37.64436141796519,-121.00940011449978,33.608682085168645,35.97872628726287,39.27126805778494,17272.048148148147,540.0,39.41311188811188,34.41083576287657,29.75
CA,Mojave,35.08707668388788,-118.15135173345398,34.0797619047619,41.181481481481484,46.03681917211327,36995.88333333333,0.0,40.16969696969697,39.61190476190476,0.0
CA,Mokelumne Hill,38.310431776955014,-120.66669248843255,33.771759259259255,29.791666666666668,28.386827956989244,0.0,0.0,60.94166666666667,50.642424242424255,0.0
CA,Monrovia,34.13669324990544,-118.0024313521668,37.92325056433408,40.24999999999999,43.25244913701669,40.56666666666667,0.0,53.15496794871795,38.44590163934428,29.583333333333332
CA,Montague,41.62665308427293,-122.31909465223669,29.816666666666666,29.733333333333334,44.33822843822844,0.0,0.0,100.14583333333334,33.33958333333333,0.0
CA,Montara,37.542044589326274,-122.51549243470465,37.14583333333333,0.0,37.395999999999994,1445.1333333333334,0.0,29.96666666666667,29.072222222222223,0.0
CA,Montclair,34.081826388254306,-117.69716943618084,39.22401960784315,40.06556776556775,42.99482006543078,400.47380952380956,0.0,43.84080459770112,40.77702020202022,0.0
CA,Monte Rio,38.471798972456675,-123.01886021418593,33.609375,0.0,40.74513888888889,480.0,0.0,50.53333333333333,37.516666666666666,0.0
CA,Monte Sereno,37.24057623722272,-121.98955146635124,29.636666666666667,0.0,23.643333333333334,0.0,0.0,28.870000000000005,28.133333333333336,0.0
CA,Montebello,34.02597562961586,-118.12005285076563,38.239210284664836,39.11246612466124,40.31986842105249,259.28095238095233,0.0,47.98522875816991,38.03414239482201,0.0
CA,Monterey,36.5850383582464,-121.84877979772376,35.01244444444445,33.62884615384614,42.75055008685579,541.208024691358,0.0,40.262452107279714,33.32749999999999,0.0
